permanent_identifier,gnis_id,gnis_name,areasqkm,longitude,latitude
44585939,00260397,French Lake,1.404586980000000,-120.534345040000005,39.416352519999997
30983716,00261371,Hitchcock Lakes,0.151945510000000,-118.305052750000002,36.556713160000001
30983956,00272550,Moraine Lake,0.144856440000000,-118.456896420000007,36.461739340000001
27691928,00255960,Big Tujunga Reservoir,0.361000000000000,-118.184048509999997,34.294563590000003
37704729,00242255,Finney Lake,0.025007990000000,-115.498727570000000,33.058058760000002
41208811,01849029,Ski Land Lake,0.202541310000000,-117.171810190000002,33.791307490000001
41656307,00219847,Briones Reservoir,2.705701570000000,-122.190728250000006,37.924350779999997
66491179,00228512,Merced Lake,0.247762500000000,-119.413244640000002,37.738280209999999
66758337,00254595,Bearup Lake,0.228343600000000,-119.700507310000006,38.062589570000000
30932663,00253890,Pilarcitos Lake,0.361744240000000,-122.425964080000000,37.551156560000003
60573850,00253502,Lake Harriet,0.042149940000000,-119.569375590000007,38.186260969999999
116951728,00274690,Indian Valley Reservoir,13.204909020000001,-122.540473140000003,39.121688610000000
41669089,00237689,Lake Whitehead,0.019588470000000,-122.466094920000003,38.591998900000000
41669093,00225175,Lake Henne,0.070213460000000,-122.462463690000007,38.588149600000001
30983934,00259954,Erin Lake,0.088620320000000,-118.286330789999994,36.514367460000003
30983946,00269518,Amphitheater Lake,0.118953500000000,-118.552152260000000,36.445778810000000
82757851,00267175,Renner Lake,2.314030210000000,-120.628468190000007,41.999038720000001
120026737,00253897,Shasta Lake,46.310079520000002,-122.227306279999993,40.766208949999999
41657815,00220871,Lake Chabot,0.196393980000000,-122.235253209999996,38.135738949999997
44585825,00258075,Catfish Lake,0.048000000000000,-120.554747269999993,39.470312589999999
97658403,01655181,Lake McCloud,1.945118840000000,-122.079826870000005,41.134964770000003
83410748,00257771,Butte Lake,0.841600250000000,-121.292270900000005,40.564118200000003
153299910,00007745,Martinez Lake,1.827821860000000,-114.475713619999993,32.981383430000001
116953682,00219585,Boggs Lake,0.137765290000000,-122.777737560000006,38.885413399999997
27730279,00244046,Lake Jennings,0.637610880000000,-116.889228349999996,32.856468589999999
55099639,00223856,Fredonyer Reservoir,0.035369770000000,-120.534921299999993,40.698414120000002
63413608,00218723,Bass Lake,0.186092130000000,-121.023219650000001,38.679673340000001
66755299,00263869,Mosquito Lake,0.048000000000000,-119.674297330000002,38.202288539999998
27912972,00254165,Pond Two,0.276734620000000,-118.168339040000006,34.723866979999997
84071889,00222656,Dry Lake,1.728000000000000,-121.276699730000004,41.680268450000000
41675167,00234548,Rector Reservoir,0.326165260000000,-122.338901370000002,38.441753060000003
41669145,00218984,Bell Canyon Reservoir,0.297737530000000,-122.485166120000002,38.558744820000001
41660799,00253226,Suttonfield Lake,0.098170160000000,-122.516038339999994,38.355148000000000
41664507,00236093,Lake Temescal,0.038000000000000,-122.230425900000000,37.846314300000003
124650371,00242669,Gene Wash Reservoir,0.719338760000000,-114.172583590000002,34.300683239999998
{53056EEE-744A-4998-BB6D-1440D35BCD7C},01808908,Scottsdale Pond,0.039388970000000,-122.559445190000005,38.089928049999997
77253911,00263209,Marie Lake,0.331000000000000,-118.871394640000005,37.295340570000000
33989435,00266784,Grouse Lake,0.025000000000000,-119.071424100000002,37.119160809999997
165549987,01161288,Buck Lake,0.126687670000000,-122.197229100000001,42.264772049999998
{EEC9D739-36E2-4530-9A66-9B2AE6049B73},00235342,Stafford Lake,0.425283880000000,-122.645244680000005,38.115030179999998
83448993,01127802,Swamp Lake,3.729000000000000,-119.825908979999994,42.524951510000001
27736297,00249145,Santee Recreational Lakes,0.013000000000000,-117.005959030000000,32.850499300000003
68719343,00232323,Salt Lake,4.885289970000000,-117.814634720000001,36.704256100000002
130951271,00253239,Upper Bohn Lake,0.914374720000000,-122.447874069999997,38.731897510000003
67268482,00234775,Snow Lake,0.031592150000000,-119.460450850000001,38.101459740000003
67268656,00275728,Big Valley Lake,0.106785600000000,-119.265116419999998,38.046972009999998
67268626,00263714,Moat Lake,0.028342680000000,-119.279002370000001,38.056260490000000
67268534,00268928,West Lake,0.151706580000000,-119.322509499999995,38.091376289999999
67268428,01652854,Peeler Lake,0.292915470000000,-119.467903989999996,38.120454549999998
37351435,00275444,Coleman Reservoir,0.043668590000000,-121.282803020000003,36.082567470000001
44554044,00220455,Camp Far West Reservoir,5.955325070000000,-121.303738039999999,39.041741469999998
60573450,00861754,Topaz Lake,7.495935660000000,-119.534314190000003,38.680896210000000
102758507,00227909,Madera Equalization Reservoir,0.851342820000000,-119.940762789999994,37.065452620000002
79972757,00261205,Heart Lake,0.026801660000000,-118.366685910000001,36.768704479999997
79972957,00271564,Hidden Lake,0.027000000000000,-118.198150609999999,36.495592459999997
44560536,01654975,Lake Tahoe,497.662946750000003,-120.033407539999999,39.096001760000000
67268476,00253477,Glacier Lake,0.048382520000000,-119.402787540000006,38.115753089999998
84069707,01119263,Copeland Reservoir,0.317039900000000,-121.134933470000007,42.100411410000000
113916601,00253380,Lake Washington,0.431843270000000,-121.552783379999994,38.564218570000001
120025195,00274374,Walnut Canyon Reservoir,0.167937450000000,-117.750459759999998,33.840912930000002
130951581,01663863,Catacoula 411 Dam,0.059130150000000,-122.380271420000000,38.560456680000001
41667883,00229748,North Reservoir,0.032930860000000,-122.327933549999997,37.972946129999997
44598260,01682846,Blair Lake,0.010950370000000,-120.896376979999999,39.371765799999999
63434916,00233229,Slab Creek Reservoir,0.965140060000000,-120.682976120000006,38.787242740000003
66756339,00261670,Hyatt Lake,0.177000000000000,-119.836221320000007,38.121393710000000
130951632,00255067,Lake Berryessa,73.181174929999997,-122.228707790000001,38.587682049999998
44555336,00260039,Fallen Leaf Lake,5.723232500000000,-120.061540309999998,38.900986799999998
30983922,00265039,Primrose Lake,0.052441630000000,-118.276486899999995,36.521253350000002
65189031,00861907,Washoe Lake,0.034081190000000,-119.793539769999995,39.231802999999999
109413713,00231194,Lake Ralphine,0.085733650000000,-122.667080080000005,38.454922760000002
109406853,00227028,Leonard Lake,0.089157960000000,-123.366800710000007,39.267860859999999
109413657,00232564,Santa Rosa Creek Reservoir,0.240780670000000,-122.653134570000006,38.454967670000002
109420549,01657220,Lytton Lake,0.117497880000000,-122.875377680000000,38.650667869999999
123706451,00233118,Sills Lake,0.034180340000000,-121.875997799999993,39.074965839999997
60214003,00263004,Lower Blue Lake,0.645000000000000,-119.930581669999995,38.612950400000003
83451227,00863384,Coleman Reservoir,0.117000000000000,-119.785767399999997,41.978407769999997
67268458,00227991,Maltby Lake,0.036478630000000,-119.424249419999995,38.119148979999999
67268634,00268442,Trumbull Lake,0.046976980000000,-119.257941990000006,38.053486970000002
66492295,00252268,Givens Lake,0.041000000000000,-119.465794480000000,37.583485860000003
66491017,00255178,Fletcher Lake,0.034115990000000,-119.340967199999994,37.796661610000001
66517538,01664770,Hensley Lake,3.474810290000000,-119.883922229999996,37.118117400000003
66757407,00252263,Bear Lake,0.042897700000000,-119.696965890000001,38.096751830000002
33992415,00261532,Horseshoe Lakes,0.056293550000000,-118.573525380000007,36.948333730000002
84072199,00231502,Reservoir N,1.067000000000000,-120.883978060000004,41.629470689999998
84810864,01663756,Lower Cummings Reservoir,0.170000000000000,-120.647803879999998,41.516183890000001
79972947,02130555,Cottonwood Lake Number Three,0.099202070000000,-118.221334330000005,36.497081829999999
113884951,00228224,Mather Lake,0.271006410000000,-121.256222219999998,38.557510430000001
67268492,00235995,Tamarack Lake,0.062917290000000,-119.316334339999997,38.125534559999998
67268400,00236698,Twin Lakes,1.253590200000000,-119.363898250000005,38.148729639999999
135072879,00220969,Chesbro Reservoir,0.896456250000000,-121.710857439999998,37.122708220000000
77252039,00253440,Chiquito Lake,0.041000000000000,-119.437511540000003,37.535808650000000
33990049,01667322,Clear Lake,0.023000000000000,-118.983630759999997,37.064417089999999
27738215,00240583,Chollas Reservoir,0.061000000000000,-117.063282810000004,32.736857759999999
77918217,00263491,Middle Alkali Lake,150.205867229999996,-120.057599350000004,41.438522300000002
44554704,00268081,Tamarack Lake,0.079410720000000,-120.098721159999997,38.847084490000000
44560430,00261216,Heather Lake,0.139791270000000,-120.138469020000002,38.876372570000001
44560216,00223651,Fontanillis Lake,0.116156150000000,-120.153200929999997,38.919884949999997
44555284,00258038,Cascade Lake,0.859929120000000,-120.091998110000006,38.940195180000003
44557298,00262949,Lost Lake,0.039169740000000,-120.181501810000000,39.014399310000002
44560552,00267992,Susie Lake,0.146792760000000,-120.127382530000006,38.881869020000003
27819471,00269648,Baldwin Lake,4.141000000000000,-116.810175229999999,34.274343790000003
37258791,00271410,Grass Valley Lake,0.060000000000000,-117.218688639999996,34.261404110000001
37351713,00276020,Lower Stoney Creek Reservoir,0.109372420000000,-121.278829700000003,35.957972990000002
59567925,00231490,Relief Reservoir,0.844000000000000,-119.738207209999999,38.270361729999998
66758425,00228879,Miwok Lake,0.084724030000000,-119.702897140000005,38.055534450000003
44560310,00224793,Half Moon Lake,0.089824680000000,-120.136748330000003,38.896464049999999
84810214,00267153,Raker and Thomas Reservoirs,2.921000000000000,-120.546030230000000,41.623292769999999
44553039,00266147,Showers Lake,0.026852430000000,-120.035222320000003,38.741740929999999
33993321,00265999,Sequoia Lake,0.345736390000000,-118.991019780000002,36.731993359999997
145019198,00234106,Kelsey Reservoir,0.442914270000000,-120.354085249999997,37.541274870000002
135775069,00232446,San Luis Reservoir,51.926674759999997,-121.121120829999995,37.057305579999998
135073166,00221596,Corralitos Lagoon,0.085460110000000,-121.814704100000000,36.966213109999998
33993747,00261926,Jennie Lake,0.082763550000000,-118.765268030000001,36.679786370000002
33993681,00268827,Weaver Lake,0.051733660000000,-118.798297969999993,36.703260909999997
124658279,00001093,Beal Lake,0.314343100000000,-114.532015279999996,34.762941269999999
67268606,00260568,Gilman Lake,0.060777930000000,-119.292249020000000,38.063736220000003
153038803,00228134,Marsh Creek Reservoir,0.208000000000000,-121.725013590000003,37.887568729999998
33989801,00259388,Disappointment Lake,0.076000000000000,-118.817546640000003,37.139512359999998
44560558,00235392,Star Lake,0.084739250000000,-119.887984560000007,38.874441920000002
44560112,00227797,Lower Velma Lake,0.138064020000000,-120.142494920000004,38.938064810000000
67268546,00264504,Par Value Lakes,0.026320570000000,-119.330580260000005,38.086561639999999
44560288,00222365,Dicks Lake,0.268372140000000,-120.142994999999999,38.911951019999997
44553043,00228481,Meiss Lake,0.056901750000000,-120.012905869999997,38.735620869999998
44554822,00259048,Dardanelles Lake,0.074259170000000,-120.022083429999995,38.759875770000001
67268374,00218688,Barney Lake,0.052246220000000,-119.438166839999994,38.140292930000001
26419091,00221754,Coyote Lake,1.782826100000000,-121.538015939999994,37.093368200000000
44561828,00218651,Banner Reservoir,0.018824880000000,-121.017231400000000,39.237709899999999
44560544,00256392,Azure Lake,0.119824960000000,-120.124319150000005,38.920709809999998
63412842,00257959,Caples Lake,2.451000000000000,-120.045450290000005,38.698721980000002
120030664,00234208,Lower Crystal Springs Reservoir,2.371420440000000,-122.371477769999998,37.531269279999997
56646943,00253895,San Andreas Lake,1.965430260000000,-122.426344729999997,37.595965020000001
44560488,00225243,Hidden Lake,0.021845750000000,-120.152275959999997,38.986610640000002
80457402,00268750,Walker Lake,0.327000000000000,-119.167818109999999,37.873329259999998
44557236,00265086,Quail Lake,0.054995480000000,-120.166035010000002,39.070094310000002
44554712,00263013,Lower Echo Lake,1.018606680000000,-120.058046349999998,38.839404670000000
44559992,00235552,Stony Ridge Lake,0.212182520000000,-120.138976979999995,38.979513879999999
67268554,00260854,Green Lake,0.229635850000000,-119.309232570000006,38.085288759999997
67268470,00225818,Ice Lake,0.021541680000000,-119.423697000000004,38.114400189999998
{B0FAA59C-CE30-46E1-AF15-E2DF3BD06183},00268607,Upper Echo Lake,0.315484830000000,-120.074358029999999,38.842898400000003
f8e1993b-bf53-4315-86e7-577d51fa71f4,00007406,Lost Lake,0.112357340000000,-114.515428229999998,34.748199380000003
44557230,00262971,Lake Louise,0.037455450000000,-120.187383560000001,39.074358850000003
67268386,00236698,Twin Lakes,1.627884520000000,-119.336456110000000,38.162525770000002
26411951,00237032,Vasona Reservoir,0.210189800000000,-121.965451299999998,37.245678869999999
26418361,00220391,Calero Reservoir,0.772340380000000,-121.780482910000003,37.184921299999999
120028188,00233968,Guadalupe Reservoir,0.152356110000000,-121.875616239999999,37.196672399999997
{66179C3C-AED8-43D2-91BD-39DF36B6BABE},00235454,Stevens Creek Reservoir,0.335016200000000,-122.077235340000001,37.296852970000003
26412013,00233849,Lake Elsman,0.253788810000000,-121.926836219999998,37.130397570000000
26418349,00218156,Almaden Reservoir,0.209180720000000,-121.833712239999997,37.162526849999999
26411117,01663978,Halls Valley Lake,0.146918710000000,-121.718562809999995,37.345521159999997
26409433,01828680,Sandy Wool Lake,0.051309270000000,-121.862394730000005,37.455004230000000
120028191,00240317,Lake Casitas,6.231170950000000,-119.333526669999998,34.379704799999999
44560450,00265600,Round Lake,0.163229940000000,-120.006066410000003,38.750002500000001
67268620,00267926,Summit Lake,0.183198550000000,-119.316673219999998,38.052704710000000
27640508,01871537,Guadalupe Lake,0.101454060000000,-120.513616040000002,34.913075739999996
27109721,00270921,Dry Canyon Reservoir,0.188000000000000,-118.528584559999999,34.485079169999999
37258775,00249498,Silverwood Lake,3.666000000000000,-117.313081220000001,34.300129530000000
37258825,00269582,Lake Arrowhead,2.979000000000000,-117.185516699999994,34.258774610000003
44560564,00262463,Lily Lake,0.029021490000000,-120.081604700000000,38.875712210000003
66758865,00228576,Middle Branigan Lake,0.092510820000000,-119.678261870000000,38.032136790000003
66759365,00253809,Saddle Horse Lake,0.081106270000000,-119.569667429999996,37.997067659999999
27922138,00272114,Little Rock Reservoir,0.431000000000000,-118.022758760000002,34.479099370000000
110180920,00263046,Lower Sky High Lake,0.050000000000000,-123.177367939999996,41.549764310000000
80457224,00228242,Maul Lake,0.017000000000000,-119.287256540000001,37.953265879999996
67268578,00259763,East Lake,0.374050490000000,-119.302383770000006,38.071550289999998
121531191,01744689,D'Agostini Reservoir,0.126536640000000,-120.733721000000003,38.587199650000002
132038214,00249464,Silurian Lake,5.475893430000000,-116.166910950000002,35.526662580000000
136712597,00847227,Alkali Lake,15.337000000000000,-119.837033689999998,41.687661120000001
27687828,00241721,Eagle Rock Reservoir,0.032224080000000,-118.189586509999998,34.146385019999997
120025128,00273141,Pyramid Lake,4.765000000000000,-118.775734950000000,34.657356090000000
66491365,00268793,Washburn Lake,0.213000000000000,-119.372044610000003,37.715115699999998
66759007,00253624,Lake Vernon,0.250932680000000,-119.724576180000000,38.013602900000002
102756689,00219142,Big Buttonwillow Lake,0.277000000000000,-120.792855259999996,37.136123040000001
120030676,00236879,Upper Crystal Springs Reservoir,2.409706360000000,-122.336288089999996,37.495876379999999
110181070,00259685,East Boulder Lake,0.128000000000000,-122.784266660000000,41.231228479999999
142772840,02723901,Lake Calero,0.455909140000000,-121.081433989999994,38.519922129999998
77254611,01667441,Redinger Lake,1.832654310000000,-119.434300469999997,37.149009360000001
55118347,00266813,Honey Lake,242.474017080000010,-120.237570899999994,40.276032649999998
60218487,01664187,Lake Amador,1.251501250000000,-120.877580499999993,38.307244750000002
83448599,01120820,Flagstaff Lake,14.704000000000001,-119.800203289999999,42.582586880000001
76959851,00262170,Kilarc Reservoir,0.019000000000000,-121.860362449999997,40.669011980000001
76959759,00266195,Silver Lake,0.097000000000000,-121.836545479999998,40.735595609999997
44554688,00263207,Lake Margery,0.016028940000000,-120.116559109999997,38.858728610000000
44566204,00221428,Lake Combie,1.057350490000000,-121.037100980000005,39.016496670000002
78563411,00257757,Butt Valley Reservoir,6.312325490000000,-121.171760989999996,40.142865530000002
77316286,00257210,Bloody Lake,0.029000000000000,-118.918958660000001,37.559474559999998
79973069,01666975,North Haiwee Reservoir,2.480757080000000,-117.960338480000004,36.193139549999998
79973071,00271472,South Haiwee Reservoir,3.469655400000000,-117.950368440000005,36.146398859999998
80457470,00264527,Parker Lake,0.089050550000000,-119.158341800000002,37.834108710000002
76959741,00257258,Blue Lake,0.044000000000000,-121.804074340000000,40.749475050000001
76959775,00256333,Arthur Lake,0.144000000000000,-121.827751660000004,40.729497410000000
130951192,01657218,Lake Burgundy,0.089045100000000,-122.524831100000000,38.750437339999998
84068695,01129203,Wilson Lake,0.240000000000000,-121.086609949999996,42.276324649999999
37704711,00247931,Ramer Lake,0.335110050000000,-115.509095079999994,33.073255570000001
66759877,00228234,Mattie Lake,0.080009260000000,-119.439627029999997,37.933785430000000
33992749,00237494,West Kennedy Lake,0.079902130000000,-118.664562689999997,36.888685950000003
120030663,00254866,Lake del Valle,2.845370370000000,-121.721732160000002,37.599188450000000
123702829,00232324,Salt Lake,0.058165130000000,-122.338686069999994,39.368349510000002
130144150,00231730,Rock Creek Lake,0.167261900000000,-121.087503679999998,38.946059120000001
97550606,00263152,Man Eaten Lake,0.058000000000000,-123.129557590000005,41.505774660000000
97556704,00259934,English Lake,0.040000000000000,-123.209366259999996,41.414152139999999
60213221,00263003,Lower Beebe Lake,0.022411080000000,-120.051371860000003,38.599203250000002
77252237,00262943,Lost Keys Lakes,0.022000000000000,-119.011620059999998,37.515782150000000
77252361,00231729,Rock Creek Lake,0.022000000000000,-119.080165960000002,37.468880859999999
37352021,00255655,Lake Nacimiento,12.078189580000000,-120.968904260000002,35.744179469999999
37704739,00242255,Finney Lake,0.080367520000000,-115.494097949999997,33.053592139999999
41669079,00222193,Deer Lake,0.050400770000000,-122.473418039999999,38.596777940000003
44554744,00265156,Ralston Lake,0.059296680000000,-120.099619419999996,38.841651460000001
60576636,00863909,Beaman Lakes,0.094000000000000,-119.372699850000004,38.827342790000003
66491057,00255202,Vogelsang Lake,0.085303430000000,-119.343568280000000,37.786904130000003
66758123,00253716,Edith Lake,0.269385590000000,-119.749553120000002,38.060809829999997
66759513,00253880,Don Pedro Reservoir,44.433644280000003,-120.396848050000003,37.702505360000004
77316210,00268045,T J Lake,0.047098300000000,-119.007709879999993,37.591682720000001
77316130,00227182,Little Alkali Lake,0.144423580000000,-118.791174999999996,37.666832090000000
33990191,00261527,Horseshoe Lake,0.075000000000000,-118.799645450000000,37.089729640000002
84068801,01131565,Lost River Pool,0.823935660000000,-121.652296449999994,42.158760460000003
165898981,01123283,Little Skookum Lake,0.061000000000000,-120.085896899999995,42.723678769999999
83448613,01128439,Upper Campbell Lake,3.962843140000000,-119.747508379999999,42.580839019999999
27852205,00242102,Lake Evans,0.127510750000000,-117.379479130000007,33.996016830000002
44561482,00863454,Round Hill Effluent Reservoir,0.029000000000000,-119.925027380000003,38.985754460000003
114921203,00254624,Black Butte Lake,11.383244280000000,-122.366805720000002,39.780764259999998
66760033,00224412,Granite Lakes,0.067737130000000,-119.278479460000000,37.925772199999997
27594673,00249541,Skinner Reservoir,4.200007720000000,-117.054355509999994,33.588622899999997
121531063,00254837,Jenkinson Lake,2.287024770000000,-120.555914680000001,38.723222690000000
77252051,00252274,Vanderburgh Lake,0.040000000000000,-119.352809609999994,37.548948729999999
84068163,01161410,Lake Ewauna,1.502000000000000,-121.781076540000001,42.214400449999999
84067901,01127807,Swan Lake,2.971000000000000,-121.604280040000006,42.320707929999998
37351459,00275445,Milpitas Reservoir,0.018366600000000,-121.303568150000004,36.070592750000003
59559387,00225068,Haypress Lake,0.042000000000000,-119.764362520000006,38.306862649999999
66756187,00252435,Kole Lake,0.027000000000000,-119.779426680000000,38.139972149999998
33993677,00258222,Charlotte Lake,0.096818580000000,-118.426721029999996,36.776113940000002
65204631,00861907,Washoe Lake,22.507422009999999,-119.794971779999997,39.254898330000003
65204685,00860074,Hunter Creek Reservoir,0.039000000000000,-119.879707069999995,39.500575329999997
122584501,00222651,Dry Lake,0.021000000000000,-123.420302399999997,40.012420290000001
145016424,00232340,Salt Spring Valley Reservoir,3.340355900000000,-120.757625160000003,38.029710289999997
136712561,00847263,Calcutta Lake,5.315000000000000,-119.688224430000005,41.845889860000000
60206823,00270864,Devils Lake,0.075000000000000,-120.186509839999999,38.582597239999998
108319711,01162467,John C Boyle Reservoir,0.743000000000000,-122.023099990000006,42.149543690000002
82757507,01149898,South Arm Reservoir,0.416147220000000,-120.807577269999996,42.076418949999997
27092915,00275227,Lower Rose Lake,0.026000000000000,-119.187568240000004,34.541072950000000
59572965,00227869,Lyons Reservoir,0.538474830000000,-120.165219089999994,38.097325570000002
63434902,00256198,Lake Aloha,2.349000000000000,-120.145766409999993,38.867318589999996
66755665,00259910,Emigrant Lake,0.815000000000000,-119.697636759999995,38.174301560000004
78562217,00262053,Juniper Lake,2.421586490000000,-121.309744749999993,40.453318580000001
65168707,00863460,Dangberg Reservoir Number Four,0.246000000000000,-119.707256240000007,38.951614620000001
77316148,00263317,McCloud Lake,0.052554480000000,-119.030598839999996,37.607973899999998
136712554,00858106,Mosquito Lake,3.021000000000000,-119.836744710000005,41.841663609999998
120030969,00236349,Tiger Creek Reservoir,0.233550390000000,-120.499757259999996,38.444288829999998
44557246,00263396,McKinney Lake,0.107563330000000,-120.177268280000007,39.040703039999997
80457320,00263749,Mono Lake,182.612045450000011,-118.968914970000000,38.014013450000000
120026941,00253897,Shasta Lake,50.247320170000002,-122.364251339999996,40.769057400000001
59567929,01667843,Sharon Lake,0.020000000000000,-119.700281419999996,38.275806799999998
92980564,00268612,Upper Gumboot Lake,0.014293440000000,-122.514647699999998,41.208719780000003
65180337,00234069,Indian Creek Reservoir,0.481461650000000,-119.778675550000003,38.746901870000002
65170823,00261227,Heenan Lake,0.500524550000000,-119.659682590000003,38.650762630000003
65167877,00263022,Lower Kinney Lake,0.146000000000000,-119.823388179999995,38.561280080000003
65179735,00235456,Stevens Lake,0.068918520000000,-119.785692200000000,38.752373810000002
65165661,00859587,Dry Lake,0.014064010000000,-119.808145339999996,39.137116849999998
77253631,00265574,Rose Lake,0.317409100000000,-118.884385150000000,37.307461760000002
104081525,00263447,Meiss Lake,8.236196039999999,-122.059697060000005,41.849936720000002
165898948,01118546,Campbell Lake,9.269000000000000,-119.722799510000002,42.598298489999998
84070843,00268456,Tule Lake,13.741101949999999,-121.449935670000002,41.847115639999998
113067287,00261574,Howard Lake,0.094000000000000,-122.989622760000003,39.879968880000000
27736243,00249145,Santee Recreational Lakes,0.057000000000000,-117.005445679999994,32.847233799999998
84810242,00259420,Dobe Swale,1.156177400000000,-120.837812670000005,41.545585320000001
27686060,00244718,Legg Lake,0.168195340000000,-118.058856950000006,34.033021750000003
83409910,00227598,Long Reservoir,0.040851110000000,-120.839320650000005,40.898046680000000
66759745,00231055,Priest Reservoir,0.187149500000000,-120.267245590000002,37.802974560000003
66760469,00261234,Helen Lake,0.225742270000000,-119.228786279999994,37.830607960000002
111585907,00255079,Trinity Lake,63.076569710000001,-122.742293509999996,40.803214259999997
77253859,00266841,Huntington Lake,5.766000000000000,-119.198278180000003,37.240716800000001
83448787,01124513,Mugwump Lake,0.810000000000000,-119.821792490000007,42.553401070000000
44557250,00262458,Lily Lake,0.085858720000000,-120.188792079999999,39.038719209999996
46984311,00242361,Ford Lake,0.107385550000000,-115.262964359999998,35.065591779999998
66490917,00253508,Hidden Lake,0.020502620000000,-119.495860010000001,37.805198619999999
84810302,00219248,Big Sage Reservoir,22.734999999999999,-120.651132770000004,41.604225589999999
77316358,00258652,Constance Lake,0.132000000000000,-118.867927519999995,37.518215499999997
122588760,00275997,Bollman Lake,0.018473770000000,-123.449925519999994,40.146686289999998
122585726,00227804,Lowrey Lake,0.034982340000000,-123.316314669999997,39.897150310000001
62414723,00233303,Sly Creek Reservoir,2.499000000000000,-121.104521700000006,39.584016110000000
77252015,00253606,Staniford Lakes,0.035000000000000,-119.359164579999998,37.555521310000003
83448407,01125122,Paddys Lake,0.088000000000000,-120.138396709999995,42.545649419999997
59568537,00255176,Union Reservoir,0.779391380000000,-119.994472329999994,38.430612199999999
83409734,00266010,Seven Lakes,0.015000000000000,-121.782997339999994,40.747765080000001
83815637,00256969,Big Meadows Reservoir,0.034000000000000,-120.335163269999995,41.029168159999998
66760037,00227838,Lukens Lake,0.039205800000000,-119.616127180000007,37.859864060000000
66760691,01667950,Maclure Lake,0.046000000000000,-119.280180500000000,37.755230650000001
26411709,01663984,Lake Kittredge,0.046135680000000,-122.017227070000004,37.190700530000001
84810818,00229248,Mud Lake Reservoir,0.198148550000000,-120.495469569999997,41.552414759999998
99251587,01664622,Keswick Reservoir,0.380736100000000,-122.445139670000003,40.616248470000002
153299822,00003001,Clear Lake,0.071604530000000,-114.527112439999996,33.033063169999998
27852535,00246046,Mockingbird Reservoir,0.043884480000000,-117.416927670000007,33.893909090000001
77918081,00263491,Middle Alkali Lake,22.186735689999999,-120.115734500000002,41.565562120000003
146078297,00254314,Lake Success,5.963694910000000,-118.911070030000005,36.080056550000002
120025137,00255434,Castaic Lagoon,0.669480150000000,-118.610092280000003,34.505046849999999
83816207,00850137,SOB Lake,0.872000000000000,-119.960681739999998,40.895357500000003
66756999,00266831,Huckleberry Lake,0.679000000000000,-119.712637549999997,38.129735799999999
66760399,00226694,Kuna Lake,0.088526060000000,-119.252493759999993,37.851536289999999
30982984,00269321,Wright Lakes,0.023268580000000,-118.360621150000000,36.636627949999998
84810186,00218971,Beeler Reservoir,1.551000000000000,-121.099117590000006,41.509785780000001
76960117,01682169,Woodridge Lake,0.102164440000000,-121.894417200000007,40.489033710000001
65196385,00850566,Tracy Pond,0.132000000000000,-119.528087889999995,39.564576049999999
34031407,00261214,Heather Lake,0.022149110000000,-118.687826229999999,36.601002639999997
34031443,00259890,Emerald Lake,0.027502000000000,-118.675894690000007,36.597466300000001
126876131,00863475,Dam C Reservoir,0.166000000000000,-116.261898419999994,36.411908609999998
44560548,00262068,Kalmia Lake,0.013830200000000,-120.125105399999995,38.910840270000001
44554644,00263057,Lake Lucille,0.028761820000000,-120.112086739999995,38.860766210000001
61228129,00225291,Highland Lake,0.067000000000000,-120.241667800000002,38.956932819999999
82884531,00276535,Paradise Lake,0.867955470000000,-121.580994529999998,39.857938949999998
61233875,00258485,Clyde Lake,0.093000000000000,-120.169197839999995,38.875455719999998
61219325,00265072,Lake Putt,0.138000000000000,-120.687073510000005,39.289395740000003
82884483,00267931,Summit Lake,0.020000000000000,-121.413684250000003,40.076592920000003
61220433,00268656,Lake Valley Reservoir,1.235000000000000,-120.575863519999999,39.295102880000002
61231039,00230254,Palisade Lake,0.185000000000000,-120.414458589999995,39.298790400000001
61231231,00225801,Huntley Mill Lake,0.017000000000000,-120.452582329999998,39.268340379999998
109399047,01657224,Vineyard Lake,0.095817690000000,-122.921558759999996,38.745007970000003
34031499,00253224,Hamilton Lakes,0.175681620000000,-118.575672200000000,36.562015299999999
60214033,00268521,Twin Lake,0.402000000000000,-119.939599509999994,38.606538080000000
84072119,01664751,Deadhorse Flat Reservoir,1.723000000000000,-120.946486620000002,41.680630809999997
84072305,00252576,Reservoir F,1.626000000000000,-120.880044749999996,41.570492459999997
83451091,01123866,May Lake,0.498309520000000,-119.948400520000007,42.042854599999998
83448445,01127630,Stone Corral Lake,3.951000000000000,-119.691851749999998,42.618813299999999
111582743,00254908,Lewiston Lake,2.727523550000000,-122.797613650000002,40.731953830000002
34031457,00251962,Lonely Lake,0.036578250000000,-118.589852170000000,36.606036430000003
120025184,00271554,Lake Henshaw,7.099827300000000,-116.745453540000000,33.236707050000000
41655919,00253953,Swanzy Reservoir,0.030943650000000,-122.226142300000006,38.076529899999997
{E702C7AC-F424-4167-BC9F-A4A7318746C0},00252091,Pine Flat Lake,0.386410800000000,-119.321187150000000,36.833256929999997
{62C19F8D-BFBB-46CA-B1DC-BDE2EE939926},00276984,Spring Creek Reservoir,0.309219920000000,-122.478719150000003,40.630403749999999
99250833,00231471,Reese Reservoir,0.053576370000000,-122.462616220000001,40.530308329999997
